/api/admin/account-lookup | plain | DELETE | admin-spa = deny
/api/k8s/{path...} | cluster-nodes | QUERY | cua-cli = deny
/api/k8s/{path...} | cluster-nodes | QUERY | dcr-client = deny
/api/k8s/{path...} | cluster-nodes | QUERY | empty-sub = deny
/api/k8s/{path...} | cluster-nodes | QUERY | github-oidc = deny
/api/k8s/{path...} | cluster-nodes | QUERY | oauth2-proxy = deny
/api/k8s/{path...} | cluster-nodes | QUERY | per-key-other-ns = deny
/api/k8s/{path...} | cluster-nodes | QUERY | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-nodes | QUERY | spa = deny
/api/k8s/{path...} | cluster-nodes | QUERY | user-key = deny
/api/k8s/{path...} | cluster-nodes | QUERY | user-key-verified = deny
/api/k8s/{path...} | cluster-pods | DELETE | admin-spa = deny
/api/k8s/{path...} | cluster-pods | DELETE | cua-cli = deny
/api/k8s/{path...} | cluster-pods | DELETE | dcr-client = deny
/api/k8s/{path...} | cluster-pods | DELETE | empty-sub = deny
/api/k8s/{path...} | cluster-pods | DELETE | github-oidc = deny
/api/k8s/{path...} | cluster-pods | DELETE | oauth2-proxy = deny
/api/k8s/{path...} | cluster-pods | DELETE | per-key-other-ns = deny
/api/k8s/{path...} | cluster-pods | DELETE | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-pods | DELETE | spa = deny
/api/k8s/{path...} | cluster-pods | DELETE | user-key = deny
/api/k8s/{path...} | cluster-pods | DELETE | user-key-verified = deny
/api/k8s/{path...} | cluster-pods | GET | admin-spa = deny
/api/k8s/{path...} | cluster-pods | GET | cua-cli = deny
/api/k8s/{path...} | cluster-pods | GET | dcr-client = deny
/api/k8s/{path...} | cluster-pods | GET | empty-sub = deny
/api/k8s/{path...} | cluster-pods | GET | github-oidc = deny
/api/k8s/{path...} | cluster-pods | GET | oauth2-proxy = deny
/api/k8s/{path...} | cluster-pods | GET | per-key-other-ns = deny
/api/k8s/{path...} | cluster-pods | GET | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-pods | GET | spa = deny
/api/k8s/{path...} | cluster-pods | GET | user-key = deny
/api/k8s/{path...} | cluster-pods | GET | user-key-verified = deny
/api/k8s/{path...} | cluster-pods | PATCH | admin-spa = deny
/api/k8s/{path...} | cluster-pods | PATCH | cua-cli = deny
/api/k8s/{path...} | cluster-pods | PATCH | dcr-client = deny
/api/k8s/{path...} | cluster-pods | PATCH | empty-sub = deny
/api/k8s/{path...} | cluster-pods | PATCH | github-oidc = deny
/api/k8s/{path...} | cluster-pods | PATCH | oauth2-proxy = deny
/api/k8s/{path...} | cluster-pods | PATCH | per-key-other-ns = deny
/api/k8s/{path...} | cluster-pods | PATCH | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-pods | PATCH | spa = deny
/api/k8s/{path...} | cluster-pods | PATCH | user-key = deny
/api/k8s/{path...} | cluster-pods | PATCH | user-key-verified = deny
/api/k8s/{path...} | cluster-pods | POST | admin-spa = deny
/api/k8s/{path...} | cluster-pods | POST | cua-cli = deny
/api/k8s/{path...} | cluster-pods | POST | dcr-client = deny
/api/k8s/{path...} | cluster-pods | POST | empty-sub = deny
/api/k8s/{path...} | cluster-pods | POST | github-oidc = deny
/api/k8s/{path...} | cluster-pods | POST | oauth2-proxy = deny
/api/k8s/{path...} | cluster-pods | POST | per-key-other-ns = deny
/api/k8s/{path...} | cluster-pods | POST | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-pods | POST | spa = deny
/api/k8s/{path...} | cluster-pods | POST | user-key = deny
/api/k8s/{path...} | cluster-pods | POST | user-key-verified = deny
/api/k8s/{path...} | cluster-pods | QUERY | admin-spa = deny
/api/k8s/{path...} | cluster-pods | QUERY | cua-cli = deny
/api/k8s/{path...} | cluster-pods | QUERY | dcr-client = deny
/api/k8s/{path...} | cluster-pods | QUERY | empty-sub = deny
/api/k8s/{path...} | cluster-pods | QUERY | github-oidc = deny
/api/k8s/{path...} | cluster-pods | QUERY | oauth2-proxy = deny
/api/k8s/{path...} | cluster-pods | QUERY | per-key-other-ns = deny
/api/k8s/{path...} | cluster-pods | QUERY | per-key-owned-ns = deny
/api/k8s/{path...} | cluster-pods | QUERY | spa = deny
/api/k8s/{path...} | cluster-pods | QUERY | user-key = deny
/api/k8s/{path...} | cluster-pods | QUERY | user-key-verified = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | admin-spa = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | cua-cli = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | dcr-client = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | empty-sub = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | github-oidc = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | oauth2-proxy = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | per-key-other-ns = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | per-key-owned-ns = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | spa = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | user-key = deny
/api/k8s/{path...} | cyclops-configmaps | DELETE | user-key-verified = deny
/api/k8s/{path...} | cyclops-configmaps | GET | admin-spa = deny
/api/k8s/{path...} | cyclops-configmaps | GET | cua-cli = deny
/api/k8s/{path...} | cyclops-configmaps | GET | dcr-client = deny
/api/k8s/{path...} | cyclops-configmaps | GET | empty-sub = deny
/api/k8s/{path...} | cyclops-configmaps | GET | github-oidc = deny
/api/k8s/{path...} | cyclops-configmaps | GET | oauth2-proxy = deny
/api/k8s/{path...} | cyclops-configmaps | GET | per-key-other-ns = deny
/api/k8s/{path...} | cyclops-configmaps | GET | per-key-owned-ns = deny
/api/k8s/{path...} | cyclops-configmaps | GET | spa = deny
/api/k8s/{path...} | cyclops-configmaps | GET | user-key = deny
/api/k8s/{path...} | cyclops-configmaps | GET | user-key-verified = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | admin-spa = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | cua-cli = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | dcr-client = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | empty-sub = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | github-oidc = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | oauth2-proxy = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | per-key-other-ns = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | per-key-owned-ns = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | spa = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | user-key = deny
/api/k8s/{path...} | cyclops-configmaps | PATCH | user-key-verified = deny
/api/k8s/{path...} | cyclops-configmaps | POST | admin-spa = deny
/api/k8s/{path...} | cyclops-configmaps | POST | cua-cli = deny
/api/k8s/{path...} | cyclops-configmaps | POST | dcr-client = deny
/api/k8s/{path...} | cyclops-configmaps | POST | empty-sub = deny
/api/k8s/{path...} | cyclops-configmaps | POST | github-oidc = deny
/api/k8s/{path...} | cyclops-configmaps | POST | oauth2-proxy = deny
/api/k8s/{path...} | cyclops-configmaps | POST | per-key-other-ns = deny
/api/k8s/{path...} | cyclops-configmaps | POST | per-key-owned-ns = deny
/api/k8s/{path...} | cyclops-configmaps | POST | spa = deny
/api/k8s/{path...} | cyclops-configmaps | POST | user-key = deny
/api/k8s/{path...} | cyclops-configmaps | POST | user-key-verified = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | admin-spa = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | cua-cli = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | dcr-client = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | empty-sub = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | github-oidc = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | oauth2-proxy = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | per-key-other-ns = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | per-key-owned-ns = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | spa = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | user-key = deny
/api/k8s/{path...} | cyclops-configmaps | QUERY | user-key-verified = deny
/api/k8s/{path...} | discovery | DELETE | admin-spa = deny
/api/k8s/{path...} | discovery | DELETE | cua-cli = deny
/api/k8s/{path...} | discovery | DELETE | dcr-client = deny
/api/k8s/{path...} | discovery | DELETE | empty-sub = deny
/api/k8s/{path...} | discovery | DELETE | github-oidc = deny
/api/k8s/{path...} | discovery | DELETE | oauth2-proxy = deny
/api/k8s/{path...} | discovery | DELETE | per-key-other-ns = deny
/api/k8s/{path...} | discovery | DELETE | per-key-owned-ns = deny
/api/k8s/{path...} | discovery | DELETE | spa = deny
/api/k8s/{path...} | discovery | DELETE | user-key = deny
/api/k8s/{path...} | discovery | DELETE | user-key-verified = deny
/api/k8s/{path...} | discovery | GET | admin-spa = allow
/api/k8s/{path...} | discovery | GET | cua-cli = allow
/api/k8s/{path...} | discovery | GET | dcr-client = deny
/api/k8s/{path...} | discovery | GET | empty-sub = deny
/api/k8s/{path...} | discovery | GET | github-oidc = deny
/api/k8s/{path...} | discovery | GET | oauth2-proxy = deny
/api/k8s/{path...} | discovery | GET | per-key-other-ns = deny
/api/k8s/{path...} | discovery | GET | per-key-owned-ns = deny
/api/k8s/{path...} | discovery | GET | spa = allow
/api/k8s/{path...} | discovery | GET | user-key = allow
/api/k8s/{path...} | discovery | GET | user-key-verified = allow
/api/k8s/{path...} | discovery | PATCH | admin-spa = deny
/api/k8s/{path...} | discovery | PATCH | cua-cli = deny
/api/k8s/{path...} | discovery | PATCH | dcr-client = deny
/api/k8s/{path...} | discovery | PATCH | empty-sub = deny
/api/k8s/{path...} | discovery | PATCH | github-oidc = deny
/api/k8s/{path...} | discovery | PATCH | oauth2-proxy = deny
/api/k8s/{path...} | discovery | PATCH | per-key-other-ns = deny
/api/k8s/{path...} | discovery | PATCH | per-key-owned-ns = deny
/api/k8s/{path...} | discovery | PATCH | spa = deny
/api/k8s/{path...} | discovery | PATCH | user-key = deny
/api/k8s/{path...} | discovery | PATCH | user-key-verified = deny
/api/k8s/{path...} | discovery | POST | admin-spa = deny
/api/k8s/{path...} | discovery | POST | cua-cli = deny
/api/k8s/{path...} | discovery | POST | dcr-client = deny
/api/k8s/{path...} | discovery | POST | empty-sub = deny
/api/k8s/{path...} | discovery | POST | github-oidc = deny
/api/k8s/{path...} | discovery | POST | oauth2-proxy = deny
/api/k8s/{path...} | discovery | POST | per-key-other-ns = deny
/api/k8s/{path...} | discovery | POST | per-key-owned-ns = deny
/api/k8s/{path...} | discovery | POST | spa = deny
/api/k8s/{path...} | discovery | POST | user-key = deny
/api/k8s/{path...} | discovery | POST | user-key-verified = deny
/api/k8s/{path...} | discovery | QUERY | admin-spa = deny
/api/k8s/{path...} | discovery | QUERY | cua-cli = deny
/api/k8s/{path...} | discovery | QUERY | dcr-client = deny
/api/k8s/{path...} | discovery | QUERY | empty-sub = deny
/api/k8s/{path...} | discovery | QUERY | github-oidc = deny
/api/k8s/{path...} | discovery | QUERY | oauth2-proxy = deny
/api/k8s/{path...} | discovery | QUERY | per-key-other-ns = deny
/api/k8s/{path...} | discovery | QUERY | per-key-owned-ns = deny
/api/k8s/{path...} | discovery | QUERY | spa = deny
/api/k8s/{path...} | discovery | QUERY | user-key = deny
/api/k8s/{path...} | discovery | QUERY | user-key-verified = deny
/api/k8s/{path...} | event-group-collision | DELETE | admin-spa = deny
/api/k8s/{path...} | event-group-collision | DELETE | cua-cli = deny
/api/k8s/{path...} | event-group-collision | DELETE | dcr-client = deny
/api/k8s/{path...} | event-group-collision | DELETE | empty-sub = deny
/api/k8s/{path...} | event-group-collision | DELETE | github-oidc = deny
/api/k8s/{path...} | event-group-collision | DELETE | oauth2-proxy = deny
/api/k8s/{path...} | event-group-collision | DELETE | per-key-other-ns = deny
/api/k8s/{path...} | event-group-collision | DELETE | per-key-owned-ns = deny
/api/k8s/{path...} | event-group-collision | DELETE | spa = deny
/api/k8s/{path...} | event-group-collision | DELETE | user-key = deny
/api/k8s/{path...} | event-group-collision | DELETE | user-key-verified = deny
/api/k8s/{path...} | event-group-collision | GET | admin-spa = deny
/api/k8s/{path...} | event-group-collision | GET | cua-cli = deny
/api/k8s/{path...} | event-group-collision | GET | dcr-client = deny
/api/k8s/{path...} | event-group-collision | GET | empty-sub = deny
/api/k8s/{path...} | event-group-collision | GET | github-oidc = deny
/api/k8s/{path...} | event-group-collision | GET | oauth2-proxy = deny
/api/k8s/{path...} | event-group-collision | GET | per-key-other-ns = deny
/api/k8s/{path...} | event-group-collision | GET | per-key-owned-ns = deny
/api/k8s/{path...} | event-group-collision | GET | spa = deny
/api/k8s/{path...} | event-group-collision | GET | user-key = deny
/api/k8s/{path...} | event-group-collision | GET | user-key-verified = deny
/api/k8s/{path...} | event-group-collision | PATCH | admin-spa = deny
/api/k8s/{path...} | event-group-collision | PATCH | cua-cli = deny
/api/k8s/{path...} | event-group-collision | PATCH | dcr-client = deny
/api/k8s/{path...} | event-group-collision | PATCH | empty-sub = deny
/api/k8s/{path...} | event-group-collision | PATCH | github-oidc = deny
/api/k8s/{path...} | event-group-collision | PATCH | oauth2-proxy = deny
/api/k8s/{path...} | event-group-collision | PATCH | per-key-other-ns = deny
/api/k8s/{path...} | event-group-collision | PATCH | per-key-owned-ns = deny
/api/k8s/{path...} | event-group-collision | PATCH | spa = deny
/api/k8s/{path...} | event-group-collision | PATCH | user-key = deny
/api/k8s/{path...} | event-group-collision | PATCH | user-key-verified = deny
/api/k8s/{path...} | event-group-collision | POST | admin-spa = deny
/api/k8s/{path...} | event-group-collision | POST | cua-cli = deny
/api/k8s/{path...} | event-group-collision | POST | dcr-client = deny
/api/k8s/{path...} | event-group-collision | POST | empty-sub = deny
/api/k8s/{path...} | event-group-collision | POST | github-oidc = deny
/api/k8s/{path...} | event-group-collision | POST | oauth2-proxy = deny
/api/k8s/{path...} | event-group-collision | POST | per-key-other-ns = deny
/api/k8s/{path...} | event-group-collision | POST | per-key-owned-ns = deny
/api/k8s/{path...} | event-group-collision | POST | spa = deny
/api/k8s/{path...} | event-group-collision | POST | user-key = deny
/api/k8s/{path...} | event-group-collision | POST | user-key-verified = deny
/api/k8s/{path...} | event-group-collision | QUERY | admin-spa = deny
/api/k8s/{path...} | event-group-collision | QUERY | cua-cli = deny
/api/k8s/{path...} | event-group-collision | QUERY | dcr-client = deny
/api/k8s/{path...} | event-group-collision | QUERY | empty-sub = deny
/api/k8s/{path...} | event-group-collision | QUERY | github-oidc = deny
/api/k8s/{path...} | event-group-collision | QUERY | oauth2-proxy = deny
/api/k8s/{path...} | event-group-collision | QUERY | per-key-other-ns = deny
/api/k8s/{path...} | event-group-collision | QUERY | per-key-owned-ns = deny
/api/k8s/{path...} | event-group-collision | QUERY | spa = deny
/api/k8s/{path...} | event-group-collision | QUERY | user-key = deny
/api/k8s/{path...} | event-group-collision | QUERY | user-key-verified = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | admin-spa = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | cua-cli = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | dcr-client = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | empty-sub = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | github-oidc = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | oauth2-proxy = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | per-key-other-ns = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | per-key-owned-ns = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | spa = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | user-key = deny
/api/k8s/{path...} | granted-ns-claims | DELETE | user-key-verified = deny
/api/k8s/{path...} | granted-ns-claims | GET | admin-spa = allow
/api/k8s/{path...} | granted-ns-claims | GET | cua-cli = allow
/api/k8s/{path...} | granted-ns-claims | GET | dcr-client = deny
/api/k8s/{path...} | granted-ns-claims | GET | empty-sub = deny
/api/k8s/{path...} | granted-ns-claims | GET | github-oidc = allow
/api/k8s/{path...} | granted-ns-claims | GET | oauth2-proxy = deny
/api/k8s/{path...} | granted-ns-claims | GET | per-key-other-ns = deny
/api/k8s/{path...} | granted-ns-claims | GET | per-key-owned-ns = deny
/api/k8s/{path...} | granted-ns-claims | GET | spa = allow
/api/k8s/{path...} | granted-ns-claims | GET | user-key = allow
/api/k8s/{path...} | granted-ns-claims | GET | user-key-verified = allow
/api/k8s/{path...} | granted-ns-claims | PATCH | admin-spa = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | cua-cli = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | dcr-client = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | empty-sub = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | github-oidc = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | oauth2-proxy = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | per-key-other-ns = deny
/api/k8s/{path...} | granted-ns-claims | PATCH | per-key-owned-ns = deny
